cell_unit,long,lat,Acorn Woodpecker,White-breasted Nuthatch,Clark's Nutcracker,House Wren,White-headed Woodpecker,Swainson's Thrush,Pacific-slope Flycatcher,Hermit Warbler,Purple Finch,Orange-crowned Warbler,Williamson's Sapsucker,Mourning Dove,MacGillivray's Warbler,Brewer's Blackbird,Western Bluebird,Mountain Quail,Blue-gray Gnatcatcher,Lazuli Bunting,Yellow-rumped Warbler,Dark-eyed Junco,American Robin,House Finch,Northern Flicker,Western Tanager,Red-breasted Nuthatch,Mountain Bluebird,Warbling Vireo,Common Poorwill,Black-headed Grosbeak,Mountain Chickadee,Brown Creeper,Nashville Warbler,Evening Grosbeak,Band-tailed Pigeon,Pileated Woodpecker,Dusky Flycatcher,Red-naped Sapsucker,Pine Siskin,Red-tailed Hawk,Olive-sided Flycatcher,Oak Titmouse,Common Nighthawk,Fox Sparrow,Red-breasted Sapsucker,California Scrub-Jay,American Kestrel,Red Crossbill,Golden-crowned Kinglet,Western Wood-Pewee,Woodhouse's Scrub-Jay,Common Raven,Hairy Woodpecker,Ash-throated Flycatcher,Green-tailed Towhee,Steller's Jay,Plumbeous Vireo,California Quail,Hermit Thrush,Hutton's Vireo,Townsend's Solitaire,Spotted Towhee,Bushtit,Cassin's Vireo,Hammond's Flycatcher,Lesser Goldfinch,Pacific Wren,Black-backed Woodpecker,Wrentit,Western Kingbird,Wilson's Warbler,Pygmy Nuthatch,Downy Woodpecker,Sooty Grouse,White-throated Swift,Gray Flycatcher,Violet-green Swallow,California Towhee,Cassin's Finch,Red-shouldered Hawk,Chipping Sparrow,Nuttall's Woodpecker,Rufous-crowned Sparrow,Rock Wren,Bewick's Wren,Brewer's Sparrow,Yellow Warbler,Canyon Wren,Bullock's Oriole,Phainopepla,Vaux's Swift,Osprey,Black Phoebe,Eurasian Collared-Dove,Chestnut-backed Chickadee,Yellow-breasted Chat,Lawrence's Goldfinch,Wild Turkey,Tree Swallow,Song Sparrow,Brown-headed Cowbird,California Thrasher,burnYear
C3076_U2,-120.39156057928373,38.92275891091934,0.6826923076923077,0.08653846153846154,0.09615384615384616,0,40.26923076923077,0.0673076923076923,0.3942307692307692,31.942307692307693,2.6346153846153846,0.1346153846153846,0.16346153846153846,0.10576923076923077,10.038461538461538,0.019230769230769232,0.08653846153846154,81.97115384615384,0.019230769230769232,0.21153846153846154,118.11538461538461,1.6346153846153846,62.92307692307692,0.04807692307692308,14.826923076923077,1258.75,690.4230769230769,0.08653846153846154,1.1057692307692308,0,63.27884615384615,95.35576923076923,60.99038461538461,1.5673076923076923,0.7403846153846154,1.7115384615384615,4.538461538461538,20.89423076923077,4.451923076923077,0.21153846153846154,0,137.42307692307693,0.5961538461538461,2.8653846153846154,0.9711538461538461,7.230769230769231,0.27884615384615385,0.019230769230769232,0.20192307692307693,199.31730769230768,24.875,0.019230769230769232,0.7692307692307693,10.163461538461538,0.5961538461538461,2.0384615384615383,143.4903846153846,1.0865384615384615,0.028846153846153848,56.53846153846154,0.36538461538461536,47.5,1.7692307692307692,0.15384615384615385,21.46153846153846,1.9519230769230769,0.009615384615384616,0.057692307692307696,0,0.14423076923076922,0.04807692307692308,0.7596153846153846,0.028846153846153848,0,0,0.019230769230769232,0,0,0.17307692307692307,0,0.019230769230769232,0,0,0.009615384615384616,0,0.019230769230769232,0,0.019230769230769232,0.009615384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
C3110_U1,-120.77277494598893,38.90426272180568,0.9230769230769231,1.0769230769230769,0,0,0.038461538461538464,0.057692307692307696,9.057692307692308,2.1634615384615383,35.52884615384615,0.7307692307692307,0.019230769230769232,30.53846153846154,0.11538461538461539,0.028846153846153848,0.04807692307692308,0.47115384615384615,0.019230769230769232,1.5769230769230769,78.48076923076923,2.0865384615384617,230.97115384615384,0,1.8942307692307692,499.1826923076923,169.34615384615384,0.04807692307692308,0.07692307692307693,0.009615384615384616,415.2019230769231,1.5480769230769231,2.6634615384615383,22.076923076923077,0.23076923076923078,0.6442307692307693,0.057692307692307696,0.5480769230769231,0.028846153846153848,0.19230769230769232,0.009615384615384616,0.6923076923076923,0,0.3557692307692308,0,0.038461538461538464,0.038461538461538464,0,0.04807692307692308,0.34615384615384615,39.90384615384615,0,3.451923076923077,6.625,0.038461538461538464,0.009615384615384616,21.509615384615383,2.4615384615384617,0.0673076923076923,8.932692307692308,77.21153846153847,40.78846153846154,0.5480769230769231,0.0673076923076923,28.98076923076923,0.875,2.0288461538461537,0.2403846153846154,0,0.04807692307692308,0.07692307692307693,8.211538461538462,0,0.08653846153846154,0,0.038461538461538464,0.009615384615384616,0,0,0,0.028846153846153848,0.019230769230769232,0,0,0.009615384615384616,0,0.009615384615384616,0.019230769230769232,0,0,0.028846153846153848,0,0,0,0,0.028846153846153848,0,0,0.009615384615384616,0,0,0.019230769230769232,0,1947
C3110_U2,-120.77284586273998,38.91060114303903,0.38461538461538464,0.22115384615384615,0.009615384615384616,0,0.028846153846153848,0.038461538461538464,32.91346153846154,2.355769230769231,4.355769230769231,1.0673076923076923,0.028846153846153848,1.9326923076923077,0.038461538461538464,0.08653846153846154,0.04807692307692308,0.7980769230769231,0,0.10576923076923077,26.375,0.3076923076923077,130.09615384615384,0,3.125,256.77884615384613,165.65384615384616,0.125,0.019230769230769232,0,148.45192307692307,0.5865384615384616,4.634615384615385,12.961538461538462,0.38461538461538464,0.07692307692307693,0,0.25,0.009615384615384616,0.028846153846153848,0,0.11538461538461539,0,0.36538461538461536,0,0,0.028846153846153848,0.009615384615384616,0,0.23076923076923078,4.625,0.009615384615384616,14.01923076923077,8.692307692307692,0.14423076923076922,0,8.73076923076923,2.4903846153846154,0.019230769230769232,7.173076923076923,156.77884615384616,21.46153846153846,1.0576923076923077,0,116.48076923076923,0.36538461538461536,0.08653846153846154,0.09615384615384616,0,0.038461538461538464,0,0.4326923076923077,0,0,0,0,0,0,0,0,0,0.019230769230769232,0,0,0,0,0,0,0,0,0.19230769230769232,0,0,0,0,0.028846153846153848,0,0,0,0,0,0,0,1947
C3111_U1,-120.73673898293625,38.90576183895676,1.3831775700934579,0.07476635514018691,0,0.018691588785046728,0.04672897196261682,2.196261682242991,174.02803738317758,245.29906542056074,0.3177570093457944,1.1962616822429906,0.40186915887850466,0.6448598130841121,0.11214953271028037,0,0.009345794392523364,0.9532710280373832,0,0.09345794392523364,30.85981308411215,0.08411214953271028,885.0747663551402,0,5.757009345794392,287.1588785046729,108.88785046728972,0.1308411214953271,0.1308411214953271,0.009345794392523364,340.2616822429907,0.5420560747663551,24.42056074766355,12.36448598130841,0.40186915887850466,11.214953271028037,2.2429906542056073,0.037383177570093455,0.11214953271028037,0,0.037383177570093455,0.19626168224299065,0.018691588785046728,1.1869158878504673,0,0.21495327102803738,0.17757009345794392,0.028037383177570093,0,4.5327102803738315,0.4953271028037383,0.028037383177570093,4.065420560747664,17.30841121495327,0.009345794392523364,0.018691588785046728,45.11214953271028,0.35514018691588783,0.018691588785046728,18.401869158878505,8.261682242990654,0.19626168224299065,1.102803738317757,0.028037383177570093,43.074766355140184,0.028037383177570093,0,68.19626168224299,0,0.028037383177570093,0,1.2242990654205608,0,0.009345794392523364,0,0,0,0,0,0,0.009345794392523364,0,0.009345794392523364,0.009345794392523364,0,0,0,0.009345794392523364,0,0,0.009345794392523364,0,0.04672897196261682,0,0,0.32710280373831774,0,0,0,0,0,0,0,NA
C3111_U2,-120.72781191808704,38.90630315473707,0.9158878504672897,0.16822429906542055,0.009345794392523364,0,0.037383177570093455,0.018691588785046728,6.663551401869159,4.4766355140186915,0.411214953271028,2.0841121495327104,0.009345794392523364,0.9532710280373832,0.6448598130841121,0.018691588785046728,0.24299065420560748,0.8785046728971962,0.009345794392523364,0.09345794392523364,8.345794392523365,0.06542056074766354,209.09345794392524,0.009345794392523364,11.560747663551401,213.07476635514018,154.94392523364485,0.056074766355140186,0.102803738317757,0.018691588785046728,394.1588785046729,0.22429906542056074,0.9813084112149533,42.925233644859816,0.42990654205607476,3.953271028037383,1.691588785046729,0.14018691588785046,0.018691588785046728,0.037383177570093455,0,0.42990654205607476,0,0.37383177570093457,0,0,0.06542056074766354,0,0,0.308411214953271,1.9065420560747663,0,5.878504672897196,4.345794392523365,0.037383177570093455,0,49.87850467289719,0.8130841121495327,0,6.4766355140186915,31.710280373831775,0.18691588785046728,15.037383177570094,0.056074766355140186,15.373831775700934,0.40186915887850466,0.009345794392523364,0.009345794392523364,0,0.037383177570093455,0,0.7289719626168224,0,0.018691588785046728,0,0,0,0,0,0.056074766355140186,0,0,0,0,0,0,0,0.028037383177570093,0,0,0,0,0,0.009345794392523364,0,0.27102803738317754,0,0,0,0,0,0,0,NA
C3112_U1,-120.69072698937242,38.904178632412815,4.9523809523809526,0.3238095238095238,0.02857142857142857,0,0.7047619047619048,0.01904761904761905,1.1142857142857143,14.933333333333334,0.22857142857142856,3.5238095238095237,0.12380952380952381,2.7904761904761903,7.8,0.01904761904761905,0.09523809523809523,54.114285714285714,0,11.571428571428571,75.01904761904763,1.0380952380952382,244.34285714285716,0,15.81904761904762,419.5238095238095,339.93333333333334,0.14285714285714285,0.01904761904761905,0.01904761904761905,531.447619047619,0.6857142857142857,36.10476190476191,22.266666666666666,0.12380952380952381,12.18095238095238,8.161904761904761,0.09523809523809523,4.780952380952381,0.01904761904761905,0,14.209523809523809,0.009523809523809525,1.019047619047619,0.009523809523809525,11.40952380952381,0.3904761904761905,0.009523809523809525,0.01904761904761905,1.619047619047619,36.695238095238096,0.0380952380952381,1.4666666666666666,12.228571428571428,0.08571428571428572,0.14285714285714285,282.3809523809524,0.49523809523809526,0,26.876190476190477,0.047619047619047616,4.771428571428571,39.48571428571429,0.0761904761904762,13.980952380952381,0.6666666666666666,0,0.01904761904761905,0,0.02857142857142857,0,0.8476190476190476,0.009523809523809525,0.42857142857142855,0,0,0,0.05714285714285714,0,0,0.009523809523809525,0,0,0,0,0.2,0,0,0.009523809523809525,0,0.0761904761904762,0,0,0,0,0.01904761904761905,0,0,0,0,0,0,0,NA
C3112_U2,-120.69586922760332,38.912157975112905,4.746478873239437,0.2535211267605634,0.04225352112676056,0.028169014084507043,1.352112676056338,0.28169014084507044,1.3380281690140845,27,0.9014084507042254,2.2253521126760565,0.5915492957746479,0.9295774647887324,6.366197183098592,0.014084507042253521,0.04225352112676056,1.1971830985915493,0,7.253521126760563,6.563380281690141,2.1549295774647885,470.16901408450707,0.08450704225352113,10.985915492957746,212.91549295774647,350.2957746478873,0.11267605633802817,0.15492957746478872,0.014084507042253521,691.2676056338029,7.197183098591549,60.83098591549296,204.40845070422534,0.14084507042253522,6.633802816901408,10.169014084507042,0.2676056338028169,5.985915492957746,0.07042253521126761,0,9.422535211267606,0,0.352112676056338,0.6197183098591549,11.267605633802816,0.16901408450704225,0,0,2.7183098591549295,7.070422535211268,0.014084507042253521,8.661971830985916,5.535211267605634,0.09859154929577464,0.014084507042253521,108.35211267605634,0.5352112676056338,0.028169014084507043,34.08450704225352,0.676056338028169,0.2676056338028169,34.49295774647887,0.4507042253521127,9.309859154929578,0.2676056338028169,0,0.08450704225352113,0,0.07042253521126761,0,3.23943661971831,0,0,0,0,0,0.04225352112676056,0.014084507042253521,0,0,0,0,0,0,0,0,0.2112676056338028,0,0,0.014084507042253521,0,0,0,0,0.15492957746478872,0,0,0,0,0,0,0,NA
C3115_U1,-120.55388368505572,38.90406024657285,9.142857142857142,7.2,0,0.6,1.0761904761904761,0.10476190476190476,0.23809523809523808,0.24761904761904763,11.238095238095237,2.038095238095238,0.0380952380952381,2.1523809523809523,13.038095238095238,0.0380952380952381,13.628571428571428,431.64761904761906,0.3047619047619048,167.06666666666666,6.8,0.3047619047619048,28.580952380952382,0.05714285714285714,19.466666666666665,316.23809523809524,37.39047619047619,0.14285714285714285,0.17142857142857143,0.5333333333333333,158.1809523809524,18.428571428571427,6.647619047619048,45.51428571428571,0.09523809523809523,0.11428571428571428,0.0380952380952381,8.276190476190477,0.0761904761904762,0.13333333333333333,0.0380952380952381,141.2095238095238,0.01904761904761905,1.7714285714285714,4.619047619047619,0.06666666666666667,0.05714285714285714,2.142857142857143,0.05714285714285714,0.26666666666666666,341.8,0,0.5619047619047619,18.723809523809525,0.12380952380952381,0.8,62.87619047619047,1.619047619047619,0.01904761904761905,4.866666666666666,0.42857142857142855,1.0095238095238095,83.12380952380953,1.1523809523809523,12.114285714285714,0.0380952380952381,13.895238095238096,0.06666666666666667,0,0.05714285714285714,0.02857142857142857,1.8761904761904762,0.0380952380952381,0,0,0.009523809523809525,0.009523809523809525,0.5142857142857142,0.1523809523809524,0.0380952380952381,0,0,0,0.05714285714285714,0,2.704761904761905,0,1.4666666666666666,0,0.12380952380952381,0.0380952380952381,0,0,0,0.0761904761904762,0,0,0.009523809523809525,0,0,0,0,0,2014
C3115_U2,-120.56327632834866,38.90375221861807,55.857142857142854,3.323809523809524,0.13333333333333333,0.01904761904761905,0.7523809523809524,0.009523809523809525,0.08571428571428572,0.2,3.6,0.0380952380952381,0.02857142857142857,0.6952380952380952,2.466666666666667,0.01904761904761905,31.142857142857142,278.32380952380953,0,22.523809523809526,21.752380952380953,3.638095238095238,16.21904761904762,1.2095238095238094,3,290.6857142857143,133.2,0.047619047619047616,5.885714285714286,17.247619047619047,28.79047619047619,11.714285714285714,8.047619047619047,27.4,0.19047619047619047,0,0.05714285714285714,0.5333333333333333,0.009523809523809525,0.18095238095238095,0.18095238095238095,65.17142857142858,0,1.438095238095238,0.2857142857142857,0.047619047619047616,0.02857142857142857,4.219047619047619,0.1523809523809524,0.18095238095238095,164.40952380952382,0,1.1904761904761905,3.9238095238095236,0.10476190476190476,1.361904761904762,74.33333333333333,1.542857142857143,0.009523809523809525,0.7142857142857143,0.19047619047619047,1.3142857142857143,69.4095238095238,0.10476190476190476,9.361904761904762,0.08571428571428572,6.885714285714286,0.06666666666666667,0,0.0380952380952381,0.17142857142857143,0,0,0,0,0.0761904761904762,0.009523809523809525,0.13333333333333333,0,0.01904761904761905,0,0.05714285714285714,0,0.01904761904761905,0.047619047619047616,0,0,0,0,0.37142857142857144,0.01904761904761905,0,0.06666666666666667,0.01904761904761905,0,0,0.009523809523809525,0.009523809523809525,0,0,0,0,0,2014
C3141_U1,-120.36899155335291,38.89649101614447,0.33783783783783783,0.6756756756756757,0,0.20270270270270271,38.148648648648646,0.20270270270270271,0.08108108108108109,52.62162162162162,2.7837837837837838,0.6486486486486487,0.21621621621621623,0.16216216216216217,45.58108108108108,0.05405405405405406,0.013513513513513514,4.9324324324324325,0.02702702702702703,0.06756756756756757,81.21621621621621,0.02702702702702703,30.013513513513512,0.12162162162162163,25.445945945945947,463.7837837837838,785.9594594594595,0.06756756756756757,0,0.21621621621621623,5.405405405405405,97.6891891891892,23.93243243243243,0.22972972972972974,0.08108108108108109,0.20270270270270271,6.9324324324324325,0.5,2.2567567567567566,0,0,0.6756756756756757,0,8.513513513513514,6.04054054054054,1.4864864864864864,0.013513513513513514,0.05405405405405406,0.3918918918918919,65.67567567567568,0.43243243243243246,0.013513513513513514,2.4864864864864864,34.37837837837838,0.581081081081081,0.16216216216216217,84.3108108108108,0.12162162162162163,0.05405405405405406,5.094594594594595,0.7972972972972973,7.351351351351352,1.1486486486486487,0.0945945945945946,1.9189189189189189,4.5675675675675675,0,0.0945945945945946,0,0.10810810810810811,0.013513513513513514,0.22972972972972974,0.10810810810810811,0.013513513513513514,0,0.04054054054054054,0,0,1.2027027027027026,0,0.013513513513513514,0,0,0,0,0,0,0,0,0.04054054054054054,0,0,0,0,0,0,0,0,0,0,0.013513513513513514,0,0,NA
C3141_U2,-120.36336320375516,38.889486729979424,0.6712328767123288,0.1780821917808219,0,0,7.821917808219178,0.2191780821917808,21.671232876712327,15.58904109589041,1.0684931506849316,0.1643835616438356,0.1917808219178082,0.1095890410958904,89.75342465753425,0.0136986301369863,0,1.4383561643835616,0,0,76.75342465753425,0.0958904109589041,22.986301369863014,0,2.712328767123288,266.43835616438355,559.1780821917808,0.0136986301369863,0.0410958904109589,0.0273972602739726,1.452054794520548,98,8.698630136986301,0.2054794520547945,0.0958904109589041,0.2602739726027397,1.1643835616438356,0.3561643835616438,2.3972602739726026,0,0.0136986301369863,0.3424657534246575,0,2.0136986301369864,0.0684931506849315,4.109589041095891,0.1643835616438356,0.0958904109589041,0,118.89041095890411,0.684931506849315,0.0136986301369863,1.5205479452054795,15.58904109589041,0.0410958904109589,0.0136986301369863,37.9041095890411,0.2876712328767123,0.0136986301369863,107.42465753424658,0.1095890410958904,48.657534246575345,1.3972602739726028,0,20.835616438356166,1.917808219178082,0,0.589041095890411,0,0.0136986301369863,0.0273972602739726,0.0547945205479452,0,0,0,0.0136986301369863,0,0,0,0,0.0410958904109589,0,0,0,0,0,0,0.0136986301369863,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,NA
C3178_U1,-120.70814677512693,38.8747620640685,0.34615384615384615,0.11538461538461539,0,0.01282051282051282,0.0641025641025641,0.44871794871794873,36.53846153846154,26.743589743589745,0.44871794871794873,0.9615384615384616,0,0.11538461538461539,0.07692307692307693,0.01282051282051282,0.02564102564102564,0.7948717948717948,0,0.24358974358974358,32.62820512820513,3.3205128205128207,750.1153846153846,0,5.166666666666667,145.5897435897436,131.80769230769232,0.07692307692307693,0,0.05128205128205128,460.05128205128204,0.41025641025641024,4.269230769230769,112.78205128205128,0.3333333333333333,1.3974358974358974,1.205128205128205,0.01282051282051282,0.02564102564102564,0,0,0.3076923076923077,0,1.1794871794871795,0.038461538461538464,0.02564102564102564,0.02564102564102564,0.01282051282051282,0,0.6538461538461539,1.6666666666666667,0,5.628205128205129,4.358974358974359,0.07692307692307693,0,6.756410256410256,0.5384615384615384,0.01282051282051282,15.846153846153847,51.1025641025641,0.2692307692307692,0.47435897435897434,0.14102564102564102,61.44871794871795,0.6282051282051282,0,0.16666666666666666,0,0.02564102564102564,0,0.21794871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01282051282051282,0,0,0.01282051282051282,0,0.038461538461538464,0,0,0.07692307692307693,0,0,0,0,0,0,0,NA
C3178_U2,-120.71781714559633,38.88424987570093,3.358490566037736,0.07547169811320754,0.018867924528301886,0,0.02830188679245283,0.05660377358490566,7.660377358490566,5.216981132075472,0.6792452830188679,1.6603773584905661,0.19811320754716982,0.8490566037735849,0.04716981132075472,0.009433962264150943,0.09433962264150944,5.471698113207547,0.10377358490566038,0.2169811320754717,15.877358490566039,0.3113207547169811,429.07547169811323,0,10.669811320754716,315.2169811320755,251.24528301886792,0.009433962264150943,0.018867924528301886,0.009433962264150943,401.75471698113205,0.24528301886792453,7.89622641509434,25.28301886792453,0.12264150943396226,1.349056603773585,1.2452830188679245,0.018867924528301886,1.7358490566037736,0.018867924528301886,0,1.3867924528301887,0,0.4716981132075472,0,1.471698113207547,0.07547169811320754,0,0,0.25471698113207547,3.830188679245283,0,4.490566037735849,6.9245283018867925,0.018867924528301886,0,77.36792452830188,0.2358490566037736,0,15.18867924528302,14.622641509433961,0.11320754716981132,21.566037735849058,0.018867924528301886,8.59433962264151,0.6320754716981132,0,0.04716981132075472,0,0.018867924528301886,0.018867924528301886,4.009433962264151,0,0.04716981132075472,0,0,0,0,0,0,0,0,0,0,0,0.009433962264150943,0,0.05660377358490566,0,0,0.009433962264150943,0,0,0,0,0.05660377358490566,0,0,0,0,0,0,0,NA
C3184_U1,-120.44942267433169,38.871145869866375,2.5294117647058822,0.11764705882352941,0.00980392156862745,0,1.5490196078431373,0.06862745098039216,1.8823529411764706,56.254901960784316,4.362745098039215,0.10784313725490197,0.0196078431372549,0.049019607843137254,0.14705882352941177,0.00980392156862745,0.0784313725490196,6.901960784313726,0.0392156862745098,0.0196078431372549,171.2156862745098,1.0686274509803921,47.92156862745098,0,11.5,213.09803921568627,422.3529411764706,0.38235294117647056,0,0.00980392156862745,35.3235294117647,4.833333333333333,191.48039215686273,21.38235294117647,0.029411764705882353,1.2745098039215685,5.676470588235294,0.0196078431372549,0.49019607843137253,0,0.16666666666666666,1.0980392156862746,0,141.95098039215685,0,0.9803921568627451,0.0784313725490196,0.0196078431372549,0.0392156862745098,101.42156862745098,0.35294117647058826,0,0.13725490196078433,4.46078431372549,0.16666666666666666,0.00980392156862745,118.27450980392157,0.06862745098039216,0.00980392156862745,6.647058823529412,1.911764705882353,22.352941176470587,0.9607843137254902,0.0392156862745098,1.7254901960784315,0.00980392156862745,0.00980392156862745,0.0196078431372549,0,0.00980392156862745,0,0,0.00980392156862745,0,0,0.0196078431372549,0.00980392156862745,0.0196078431372549,0,0,0,0,0,0,0,0,0,0.00980392156862745,0,0.0196078431372549,0,0,0,0,0,0.17647058823529413,0,0,0,0,0,0,0,NA
C3184_U2,-120.4511274070902,38.87676308377688,1.1029411764705883,0.20588235294117646,0,0,5.235294117647059,0.029411764705882353,2.2941176470588234,27.75,2.514705882352941,0.16176470588235295,0.058823529411764705,0.058823529411764705,3.5441176470588234,0,0.029411764705882353,27.38235294117647,0,1.4264705882352942,40.5,43.279411764705884,175.14705882352942,0,4.705882352941177,432.11764705882354,291.20588235294116,0.058823529411764705,0.014705882352941176,0,21.5,2.2058823529411766,106.83823529411765,17.514705882352942,0.10294117647058823,1.6323529411764706,1.4411764705882353,0.27941176470588236,0.7941176470588235,0,0,3.338235294117647,0,48.720588235294116,0,4.0588235294117645,0.04411764705882353,0.04411764705882353,0.04411764705882353,37.98529411764706,0.6617647058823529,0.014705882352941176,0.35294117647058826,2.764705882352941,0.04411764705882353,0,76.45588235294117,0.4117647058823529,0,32.970588235294116,1.1911764705882353,66.16176470588235,0.36764705882352944,0.14705882352941177,19.014705882352942,0.3235294117647059,0,0.10294117647058823,0,0.029411764705882353,0.16176470588235295,0.5147058823529411,0.1323529411764706,0,0,0.014705882352941176,0,0,0,0,0,0,0,0,0.014705882352941176,0.014705882352941176,0,0,0,0,0.014705882352941176,0,0,0,0,1.0735294117647058,0,0,0,0,0,0,0,NA
C3209_U1,-120.34874048798372,38.86069744297852,0.27450980392156865,0.30392156862745096,0.00980392156862745,0.3431372549019608,25.019607843137255,0.09803921568627451,0.24509803921568626,55.1078431372549,11.696078431372548,0.0196078431372549,0.14705882352941177,0.08823529411764706,46.745098039215684,0,0.39215686274509803,99.51960784313725,0.06862745098039216,0.0784313725490196,21.637254901960784,0.19607843137254902,15.264705882352942,0.049019607843137254,12.823529411764707,172.99019607843138,540.0882352941177,0.0392156862745098,3.450980392156863,0.0392156862745098,1.588235294117647,233.33333333333334,7.990196078431373,9.529411764705882,0.13725490196078433,0.0196078431372549,0.9705882352941176,225.15686274509804,0.35294117647058826,0.058823529411764705,0,179.45098039215685,0.0196078431372549,267.29411764705884,3.343137254901961,0.21568627450980393,0.08823529411764706,0.8627450980392157,0.22549019607843138,16.784313725490197,5.509803921568627,0.00980392156862745,6.2254901960784315,23.823529411764707,0.30392156862745096,30.34313725490196,24.215686274509803,1.9313725490196079,0,83.75490196078431,0.2647058823529412,27.637254901960784,5.784313725490196,0.058823529411764705,17.558823529411764,0.24509803921568626,0.06862745098039216,0.12745098039215685,0,0.06862745098039216,0,0.5882352941176471,0.0784313725490196,0.00980392156862745,0,0.0196078431372549,0.38235294117647056,0.00980392156862745,0.22549019607843138,0.19607843137254902,0,0.0196078431372549,0,0.06862745098039216,0.00980392156862745,0.09803921568627451,0,3.6176470588235294,0,0,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,NA
C3209_U2,-120.34346652222742,38.86534354544123,3.2941176470588234,0.11764705882352941,0,0,2.3823529411764706,0.058823529411764705,0.08823529411764706,7.176470588235294,1.5294117647058822,0.058823529411764705,0,0,0.029411764705882353,0.29411764705882354,1.4411764705882353,0.35294117647058826,0,0,54.911764705882355,0.058823529411764705,10.382352941176471,0,27.323529411764707,15.794117647058824,387.61764705882354,0.20588235294117646,0,0.058823529411764705,0.38235294117647056,124.17647058823529,7.470588235294118,0.11764705882352941,0,0,0.7941176470588235,0,0.08823529411764706,0.029411764705882353,0,0.4117647058823529,0.029411764705882353,229.94117647058823,0,0.029411764705882353,0.20588235294117646,0,0.17647058823529413,66.82352941176471,0.6764705882352942,0.029411764705882353,6.794117647058823,13.911764705882353,0,0,96.82352941176471,0.058823529411764705,0.029411764705882353,212.52941176470588,0,12.558823529411764,0.08823529411764706,0,0.7058823529411765,0,0.058823529411764705,0,0,0,0,0,0,0,0.029411764705882353,0.029411764705882353,0,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
C3209_U3,-120.35443477901768,38.85717780815283,0.4,0.08888888888888889,0,0,8.933333333333334,0,0.08888888888888889,10.266666666666667,3.7777777777777777,0,0.2222222222222222,0.15555555555555556,1.288888888888889,0,0.13333333333333333,105.13333333333334,0,0.044444444444444446,134.13333333333333,0.08888888888888889,3.2,0.2,17.955555555555556,271.0888888888889,213.86666666666667,0.35555555555555557,4.488888888888889,0.06666666666666667,1.1333333333333333,170.57777777777778,22.77777777777778,0.9555555555555556,0.1111111111111111,0,1.2444444444444445,6.533333333333333,3.1333333333333333,0,0,104.75555555555556,0.022222222222222223,192.9777777777778,0.3333333333333333,3.6222222222222222,0.044444444444444446,0.15555555555555556,0.06666666666666667,6.088888888888889,1.2666666666666666,0,1,10.177777777777777,0.022222222222222223,0.13333333333333333,52.44444444444444,0.37777777777777777,0.022222222222222223,1.4222222222222223,0.26666666666666666,10.911111111111111,0.3333333333333333,0.2,4.444444444444445,0,0,0,0,0.044444444444444446,0,0.06666666666666667,0.022222222222222223,0,0,0,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
C3210_U1,-120.3065923932437,38.868330391386564,0.75,0.0673076923076923,0,0.009615384615384616,4.048076923076923,0.04807692307692308,0.5865384615384616,43.96153846153846,1.5865384615384615,0.019230769230769232,0.04807692307692308,0.07692307692307693,33.94230769230769,0,0,61.42307692307692,0,0.9519230769230769,67.875,0.3557692307692308,13.10576923076923,0.038461538461538464,2.3653846153846154,276.6923076923077,705.4134615384615,0,0.49038461538461536,0.057692307692307696,9.153846153846153,91.29807692307692,6.278846153846154,28.740384615384617,0.10576923076923077,1.5384615384615385,1.0576923076923077,4.3173076923076925,0.028846153846153848,0.07692307692307693,0.009615384615384616,1.6153846153846154,0,155.60576923076923,0.2403846153846154,0.009615384615384616,0.11538461538461539,0.04807692307692308,0.04807692307692308,94.70192307692308,1.2403846153846154,0,0.19230769230769232,0.8461538461538461,0.019230769230769232,0.40384615384615385,89.60576923076923,0.4519230769230769,0.009615384615384616,21.471153846153847,0.14423076923076922,8.721153846153847,17.442307692307693,0.0673076923076923,33.49038461538461,0.038461538461538464,0,0.11538461538461539,0,0.009615384615384616,0,0.21153846153846154,0,0,0,0,0.04807692307692308,0.009615384615384616,0.04807692307692308,0,0,0,0,0,0,0,0,1.6634615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
